programId,programParticipantId,Amount,CreatedBy
PRG-0009,1869,7000.0,Fidan Aliyeva
PRG-0009,1095,7000.0,Aryna Siamashka
PRG-0009,3151,7000.0,Andrea Fortuny
PRG-0009,2629,9000.0,Aryna Siamashka
PRG-0009,1190,3000.0,Adam Puzyna
PRG-0009,3483,6000.0,Aryna Siamashka
PRG-0009,454,8000.0,Andrea Fortuny
PRG-0009,2827,9000.0,Fidan Aliyeva
PRG-0009,3352,2000.0,Emin Suleymanov
PRG-0009,2510,3000.0,Aryna Siamashka
PRG-0009,366,8000.0,Fidan Aliyeva
PRG-0009,1693,10000.0,Emin Suleymanov
PRG-0009,1999,8000.0,Fidan Aliyeva
PRG-0009,2443,3000.0,Fidan Aliyeva
PRG-0009,2387,10000.0,Fidan Aliyeva
PRG-0009,611,3000.0,Fidan Aliyeva
PRG-0009,2025,3000.0,Adam Puzyna
PRG-0009,2535,6000.0,Emin Suleymanov
PRG-0009,752,10000.0,Adam Puzyna
PRG-0009,3210,8000.0,Adam Puzyna
PRG-0009,2643,3000.0,Andrea Fortuny
PRG-0009,3271,9000.0,Emin Suleymanov
PRG-0009,2210,2000.0,Emin Suleymanov
PRG-0009,1652,8000.0,Fidan Aliyeva
PRG-0009,2078,2000.0,Emin Suleymanov
PRG-0009,413,3000.0,Emin Suleymanov
PRG-0009,2043,5000.0,Adam Puzyna
PRG-0009,1612,3000.0,Fidan Aliyeva
PRG-0009,2792,2000.0,Fidan Aliyeva
PRG-0009,2660,3000.0,Aryna Siamashka
PRG-0009,810,5000.0,Fidan Aliyeva
PRG-0009,185,5000.0,Emin Suleymanov
PRG-0009,1001,4000.0,Emin Suleymanov
PRG-0009,258,2000.0,Fidan Aliyeva
PRG-0009,157,3000.0,Emin Suleymanov
PRG-0009,3399,6000.0,Adam Puzyna
PRG-0009,3140,5000.0,Fidan Aliyeva
PRG-0009,160,8000.0,Aryna Siamashka
PRG-0009,1339,5000.0,Fidan Aliyeva
PRG-0009,1811,3000.0,Adam Puzyna
PRG-0009,1035,9000.0,Aryna Siamashka
PRG-0009,58,3000.0,Emin Suleymanov
PRG-0009,3139,7000.0,Fidan Aliyeva
PRG-0009,3152,10000.0,Aryna Siamashka
PRG-0009,2388,4000.0,Fidan Aliyeva
PRG-0009,2959,5000.0,Fidan Aliyeva
PRG-0009,968,3000.0,Fidan Aliyeva
PRG-0009,443,4000.0,Fidan Aliyeva
PRG-0009,1612,3000.0,Aryna Siamashka
PRG-0009,1906,2000.0,Adam Puzyna
PRG-0009,2783,9000.0,Aryna Siamashka
PRG-0009,1465,3000.0,Emin Suleymanov
PRG-0009,56,6000.0,Andrea Fortuny
PRG-0009,1074,6000.0,Fidan Aliyeva
PRG-0009,2924,7000.0,Andrea Fortuny
PRG-0009,1633,8000.0,Emin Suleymanov
PRG-0009,1471,2000.0,Aryna Siamashka
PRG-0005,3472,10000.0,Aryna Siamashka
PRG-0005,2841,4000.0,Adam Puzyna
PRG-0005,3470,8000.0,Aryna Siamashka
PRG-0005,3007,3000.0,Adam Puzyna
PRG-0005,2519,8000.0,Emin Suleymanov
PRG-0005,222,3000.0,Aryna Siamashka
PRG-0005,3167,9000.0,Fidan Aliyeva
PRG-0005,1171,4000.0,Fidan Aliyeva
PRG-0005,2314,7000.0,Aryna Siamashka
PRG-0005,3392,4000.0,Adam Puzyna
PRG-0005,1817,3000.0,Aryna Siamashka
PRG-0005,3120,10000.0,Adam Puzyna
PRG-0005,3292,4000.0,Andrea Fortuny
PRG-0005,3333,7000.0,Andrea Fortuny
PRG-0005,230,9000.0,Emin Suleymanov
PRG-0005,2113,2000.0,Emin Suleymanov
PRG-0005,1770,7000.0,Adam Puzyna
PRG-0005,1823,7000.0,Fidan Aliyeva
PRG-0005,435,6000.0,Fidan Aliyeva
PRG-0005,1320,8000.0,Aryna Siamashka
PRG-0005,2232,8000.0,Adam Puzyna
PRG-0005,1304,3000.0,Aryna Siamashka
PRG-0005,2805,4000.0,Emin Suleymanov
PRG-0005,950,9000.0,Andrea Fortuny
PRG-0005,27,6000.0,Emin Suleymanov
PRG-0005,717,3000.0,Andrea Fortuny
PRG-0005,1549,7000.0,Andrea Fortuny
PRG-0005,319,5000.0,Emin Suleymanov
PRG-0005,1410,8000.0,Fidan Aliyeva
PRG-0005,213,7000.0,Adam Puzyna
PRG-0005,52,8000.0,Adam Puzyna
PRG-0005,3354,6000.0,Fidan Aliyeva
PRG-0005,1812,5000.0,Adam Puzyna
PRG-0005,3443,9000.0,Aryna Siamashka
PRG-0005,1179,7000.0,Adam Puzyna
PRG-0005,1840,3000.0,Adam Puzyna
PRG-0005,517,7000.0,Aryna Siamashka
PRG-0005,2417,4000.0,Emin Suleymanov
PRG-0005,1567,5000.0,Aryna Siamashka
PRG-0005,3388,7000.0,Emin Suleymanov
PRG-0005,962,8000.0,Emin Suleymanov
PRG-0005,2906,9000.0,Adam Puzyna
PRG-0005,797,10000.0,Aryna Siamashka
PRG-0005,2701,5000.0,Emin Suleymanov
PRG-0005,1155,8000.0,Emin Suleymanov
PRG-0005,1613,8000.0,Emin Suleymanov
PRG-0005,2487,5000.0,Emin Suleymanov
PRG-0005,1102,8000.0,Aryna Siamashka
PRG-0005,406,2000.0,Adam Puzyna
PRG-0005,1222,10000.0,Adam Puzyna
PRG-0005,296,6000.0,Fidan Aliyeva
PRG-0005,2191,10000.0,Fidan Aliyeva
PRG-0005,2766,7000.0,Andrea Fortuny
PRG-0005,647,4000.0,Aryna Siamashka
PRG-0005,17,4000.0,Adam Puzyna
PRG-0005,2454,9000.0,Andrea Fortuny
PRG-0005,1410,5000.0,Adam Puzyna
PRG-0005,3302,9000.0,Adam Puzyna
PRG-0005,1359,2000.0,Adam Puzyna
PRG-0005,570,8000.0,Emin Suleymanov
PRG-0005,2290,2000.0,Aryna Siamashka
PRG-0005,562,4000.0,Andrea Fortuny
PRG-0005,293,3000.0,Fidan Aliyeva
PRG-0005,2065,8000.0,Emin Suleymanov
PRG-0005,2358,5000.0,Adam Puzyna
PRG-0005,2453,6000.0,Aryna Siamashka
PRG-0005,3482,5000.0,Aryna Siamashka
PRG-0005,805,9000.0,Emin Suleymanov
PRG-0005,2491,3000.0,Andrea Fortuny
PRG-0005,1689,7000.0,Adam Puzyna
PRG-0005,2813,10000.0,Emin Suleymanov
PRG-0005,3233,4000.0,Andrea Fortuny
PRG-0005,1563,9000.0,Fidan Aliyeva
PRG-0005,589,2000.0,Emin Suleymanov
PRG-0005,2403,6000.0,Adam Puzyna
PRG-0005,2288,9000.0,Andrea Fortuny
PRG-0005,2262,9000.0,Emin Suleymanov
PRG-0005,774,4000.0,Aryna Siamashka
PRG-0005,2221,7000.0,Aryna Siamashka
PRG-0005,2338,5000.0,Fidan Aliyeva
PRG-0005,3231,9000.0,Fidan Aliyeva
PRG-0005,2241,7000.0,Emin Suleymanov
PRG-0005,2951,3000.0,Andrea Fortuny
PRG-0005,1198,4000.0,Aryna Siamashka
PRG-0005,2153,4000.0,Emin Suleymanov
PRG-0005,737,5000.0,Adam Puzyna
PRG-0005,632,8000.0,Aryna Siamashka
PRG-0005,364,6000.0,Emin Suleymanov
PRG-0005,1631,9000.0,Adam Puzyna
PRG-0005,2392,10000.0,Fidan Aliyeva
PRG-0005,1487,3000.0,Andrea Fortuny
PRG-0005,2293,3000.0,Andrea Fortuny
PRG-0005,867,3000.0,Aryna Siamashka
PRG-0005,763,9000.0,Aryna Siamashka
PRG-0005,114,6000.0,Andrea Fortuny
PRG-0005,2978,2000.0,Adam Puzyna
PRG-0005,1958,8000.0,Andrea Fortuny
PRG-0005,371,4000.0,Adam Puzyna
PRG-0005,1232,3000.0,Emin Suleymanov
PRG-0005,813,10000.0,Aryna Siamashka
PRG-0005,2841,3000.0,Fidan Aliyeva
PRG-0005,1590,2000.0,Adam Puzyna
PRG-0005,1016,10000.0,Fidan Aliyeva
PRG-0005,2768,4000.0,Emin Suleymanov
PRG-0005,1612,5000.0,Fidan Aliyeva
PRG-0005,2638,7000.0,Andrea Fortuny
PRG-0005,2703,7000.0,Emin Suleymanov
PRG-0005,3274,10000.0,Emin Suleymanov
PRG-0005,3445,7000.0,Aryna Siamashka
PRG-0005,611,7000.0,Adam Puzyna
PRG-0005,1985,5000.0,Emin Suleymanov
PRG-0005,406,2000.0,Fidan Aliyeva
PRG-0005,370,6000.0,Andrea Fortuny
PRG-0005,2552,8000.0,Aryna Siamashka
PRG-0005,442,2000.0,Adam Puzyna
PRG-0005,2667,7000.0,Fidan Aliyeva
PRG-0005,425,10000.0,Fidan Aliyeva
PRG-0005,2375,10000.0,Emin Suleymanov
PRG-0005,1520,2000.0,Aryna Siamashka
PRG-0005,2488,10000.0,Emin Suleymanov
PRG-0005,3249,8000.0,Aryna Siamashka
PRG-0005,2807,3000.0,Adam Puzyna
PRG-0008,728,6000.0,Fidan Aliyeva
PRG-0008,242,10000.0,Adam Puzyna
PRG-0008,245,10000.0,Fidan Aliyeva
PRG-0008,633,4000.0,Emin Suleymanov
PRG-0008,1619,5000.0,Aryna Siamashka
PRG-0008,3020,3000.0,Andrea Fortuny
PRG-0008,448,5000.0,Fidan Aliyeva
PRG-0008,1527,5000.0,Andrea Fortuny
PRG-0008,2881,3000.0,Emin Suleymanov
PRG-0008,1634,7000.0,Andrea Fortuny
PRG-0008,2527,8000.0,Andrea Fortuny
PRG-0008,1720,5000.0,Fidan Aliyeva
PRG-0008,3365,4000.0,Andrea Fortuny
PRG-0008,3394,10000.0,Aryna Siamashka
PRG-0008,1967,5000.0,Adam Puzyna
PRG-0008,2721,7000.0,Fidan Aliyeva
PRG-0008,2362,3000.0,Andrea Fortuny
PRG-0008,2025,10000.0,Aryna Siamashka
PRG-0008,1374,10000.0,Adam Puzyna
PRG-0008,875,9000.0,Fidan Aliyeva
PRG-0008,134,7000.0,Andrea Fortuny
PRG-0008,2156,7000.0,Adam Puzyna
PRG-0008,492,2000.0,Aryna Siamashka
PRG-0008,261,2000.0,Fidan Aliyeva
PRG-0008,1931,5000.0,Adam Puzyna
PRG-0008,2242,2000.0,Adam Puzyna
PRG-0008,2926,3000.0,Aryna Siamashka
PRG-0008,1382,10000.0,Fidan Aliyeva
PRG-0008,2241,9000.0,Aryna Siamashka
PRG-0008,129,9000.0,Andrea Fortuny
PRG-0008,2116,4000.0,Adam Puzyna
PRG-0008,930,6000.0,Aryna Siamashka
PRG-0008,289,6000.0,Emin Suleymanov
PRG-0008,3225,10000.0,Emin Suleymanov
PRG-0008,3010,4000.0,Emin Suleymanov
PRG-0008,2000,7000.0,Fidan Aliyeva
PRG-0008,1536,5000.0,Emin Suleymanov
PRG-0008,1042,9000.0,Emin Suleymanov
PRG-0008,2221,8000.0,Aryna Siamashka
PRG-0008,1439,2000.0,Adam Puzyna
PRG-0008,3341,5000.0,Andrea Fortuny
PRG-0008,2415,4000.0,Aryna Siamashka
PRG-0008,1836,3000.0,Emin Suleymanov
PRG-0008,3134,5000.0,Aryna Siamashka
PRG-0008,2956,2000.0,Aryna Siamashka
PRG-0008,2029,6000.0,Fidan Aliyeva
PRG-0008,1744,3000.0,Andrea Fortuny
PRG-0008,414,7000.0,Aryna Siamashka
PRG-0008,1355,4000.0,Fidan Aliyeva
PRG-0008,454,10000.0,Emin Suleymanov
PRG-0008,2419,4000.0,Aryna Siamashka
PRG-0008,1878,4000.0,Fidan Aliyeva
PRG-0008,3292,5000.0,Emin Suleymanov
PRG-0008,1989,2000.0,Aryna Siamashka
PRG-0008,1788,9000.0,Emin Suleymanov
PRG-0008,928,9000.0,Aryna Siamashka
PRG-0008,1399,6000.0,Aryna Siamashka
PRG-0008,591,7000.0,Andrea Fortuny
PRG-0008,3365,8000.0,Fidan Aliyeva
PRG-0008,2155,4000.0,Aryna Siamashka
PRG-0008,2476,10000.0,Andrea Fortuny
PRG-0008,3068,8000.0,Aryna Siamashka
PRG-0008,1390,2000.0,Andrea Fortuny
PRG-0008,3108,4000.0,Fidan Aliyeva
PRG-0008,2823,8000.0,Adam Puzyna
PRG-0008,3262,10000.0,Aryna Siamashka
PRG-0008,3333,10000.0,Fidan Aliyeva
PRG-0008,1469,4000.0,Adam Puzyna
PRG-0008,522,5000.0,Andrea Fortuny
PRG-0008,2560,7000.0,Emin Suleymanov
PRG-0008,706,9000.0,Adam Puzyna
PRG-0008,2051,9000.0,Andrea Fortuny
PRG-0008,2009,4000.0,Aryna Siamashka
PRG-0008,71,3000.0,Fidan Aliyeva
PRG-0008,1851,2000.0,Emin Suleymanov
PRG-0008,886,9000.0,Andrea Fortuny
PRG-0008,2488,8000.0,Fidan Aliyeva
PRG-0008,1294,2000.0,Fidan Aliyeva
PRG-0008,1812,10000.0,Aryna Siamashka
PRG-0008,1478,2000.0,Fidan Aliyeva
PRG-0008,2097,10000.0,Aryna Siamashka
PRG-0008,3107,7000.0,Emin Suleymanov
PRG-0008,1665,8000.0,Fidan Aliyeva
PRG-0008,1427,8000.0,Emin Suleymanov
PRG-0008,232,4000.0,Aryna Siamashka
PRG-0008,2963,9000.0,Emin Suleymanov
PRG-0008,2128,9000.0,Andrea Fortuny
PRG-0008,982,2000.0,Aryna Siamashka
PRG-0008,227,2000.0,Aryna Siamashka
PRG-0008,2737,3000.0,Emin Suleymanov
PRG-0008,2880,3000.0,Andrea Fortuny
PRG-0008,2173,3000.0,Fidan Aliyeva
PRG-0008,3433,4000.0,Fidan Aliyeva
PRG-0008,2453,10000.0,Aryna Siamashka
PRG-0008,3471,7000.0,Emin Suleymanov
PRG-0008,218,6000.0,Emin Suleymanov
PRG-0008,2526,10000.0,Emin Suleymanov
PRG-0008,2007,2000.0,Aryna Siamashka
PRG-0008,2953,3000.0,Andrea Fortuny
PRG-0008,2806,7000.0,Fidan Aliyeva
PRG-0008,1848,3000.0,Adam Puzyna
PRG-0008,3440,2000.0,Aryna Siamashka
PRG-0008,1505,10000.0,Adam Puzyna
PRG-0008,691,5000.0,Andrea Fortuny
PRG-0008,155,6000.0,Aryna Siamashka
PRG-0008,3131,6000.0,Andrea Fortuny
PRG-0008,2552,10000.0,Aryna Siamashka
PRG-0008,216,8000.0,Fidan Aliyeva
PRG-0008,252,7000.0,Andrea Fortuny
PRG-0008,1069,5000.0,Andrea Fortuny
PRG-0008,652,10000.0,Emin Suleymanov
PRG-0008,377,10000.0,Fidan Aliyeva
PRG-0008,2609,3000.0,Andrea Fortuny
PRG-0008,1118,9000.0,Andrea Fortuny
PRG-0008,2999,10000.0,Fidan Aliyeva
PRG-0008,2463,7000.0,Adam Puzyna
PRG-0008,3256,3000.0,Aryna Siamashka
PRG-0008,173,7000.0,Andrea Fortuny
PRG-0008,1470,5000.0,Aryna Siamashka
PRG-0008,1427,2000.0,Adam Puzyna
PRG-0008,1196,10000.0,Fidan Aliyeva
PRG-0008,2166,8000.0,Adam Puzyna
PRG-0008,2208,3000.0,Fidan Aliyeva
PRG-0008,2665,8000.0,Andrea Fortuny
PRG-0008,2447,10000.0,Fidan Aliyeva
PRG-0008,2423,5000.0,Fidan Aliyeva
PRG-0008,3123,2000.0,Aryna Siamashka
PRG-0008,2505,10000.0,Aryna Siamashka
PRG-0008,2769,2000.0,Andrea Fortuny
PRG-0008,1596,10000.0,Aryna Siamashka
PRG-0008,2824,7000.0,Emin Suleymanov
PRG-0008,2050,8000.0,Fidan Aliyeva
PRG-0008,1622,8000.0,Aryna Siamashka
PRG-0008,1581,9000.0,Fidan Aliyeva
PRG-0008,2901,4000.0,Aryna Siamashka
PRG-0008,1850,9000.0,Fidan Aliyeva
PRG-0008,2231,9000.0,Emin Suleymanov
PRG-0008,3123,10000.0,Andrea Fortuny
PRG-0008,1032,7000.0,Emin Suleymanov
PRG-0008,537,8000.0,Adam Puzyna
PRG-0008,2173,8000.0,Adam Puzyna
PRG-0008,1237,10000.0,Emin Suleymanov
PRG-0008,1706,4000.0,Emin Suleymanov
PRG-0008,944,5000.0,Andrea Fortuny
PRG-0008,2011,6000.0,Fidan Aliyeva
PRG-0008,2269,7000.0,Emin Suleymanov
PRG-0008,875,6000.0,Fidan Aliyeva
PRG-0008,2117,5000.0,Fidan Aliyeva
PRG-0008,2107,7000.0,Emin Suleymanov
PRG-0008,2472,4000.0,Aryna Siamashka
PRG-0008,480,6000.0,Adam Puzyna
PRG-0008,1090,2000.0,Fidan Aliyeva
PRG-0008,2834,5000.0,Adam Puzyna
PRG-0008,1206,3000.0,Aryna Siamashka
PRG-0008,1971,9000.0,Aryna Siamashka
PRG-0008,1941,9000.0,Aryna Siamashka
PRG-0008,1284,3000.0,Adam Puzyna
PRG-0008,2992,8000.0,Andrea Fortuny
PRG-0008,1372,5000.0,Aryna Siamashka
PRG-0008,2431,3000.0,Andrea Fortuny
PRG-0008,3138,3000.0,Adam Puzyna
PRG-0008,1656,2000.0,Fidan Aliyeva
PRG-0008,1438,2000.0,Aryna Siamashka
PRG-0008,1040,4000.0,Aryna Siamashka
PRG-0008,486,5000.0,Aryna Siamashka
PRG-0008,3316,8000.0,Adam Puzyna
PRG-0008,3272,9000.0,Aryna Siamashka
PRG-0008,1991,3000.0,Fidan Aliyeva
PRG-0008,328,5000.0,Fidan Aliyeva
PRG-0008,2369,10000.0,Emin Suleymanov
PRG-0008,3237,5000.0,Emin Suleymanov
PRG-0008,2107,6000.0,Emin Suleymanov
PRG-0008,514,7000.0,Fidan Aliyeva
PRG-0008,2263,10000.0,Emin Suleymanov
PRG-0008,2764,9000.0,Fidan Aliyeva
PRG-0008,2680,6000.0,Fidan Aliyeva
PRG-0008,3061,9000.0,Emin Suleymanov
PRG-0008,2866,9000.0,Andrea Fortuny
PRG-0008,536,9000.0,Fidan Aliyeva
PRG-0008,1246,4000.0,Fidan Aliyeva
PRG-0008,158,10000.0,Emin Suleymanov
PRG-0008,1681,3000.0,Emin Suleymanov
PRG-0008,1387,10000.0,Fidan Aliyeva
PRG-0008,2780,6000.0,Aryna Siamashka
PRG-0008,959,10000.0,Adam Puzyna
PRG-0008,2672,9000.0,Adam Puzyna
PRG-0008,1931,10000.0,Emin Suleymanov
PRG-0008,3240,9000.0,Aryna Siamashka
PRG-0008,1358,5000.0,Fidan Aliyeva
PRG-0008,1483,4000.0,Emin Suleymanov
PRG-0008,3484,7000.0,Adam Puzyna
PRG-0008,1173,8000.0,Fidan Aliyeva
PRG-0008,3017,7000.0,Emin Suleymanov
PRG-0008,192,3000.0,Aryna Siamashka
PRG-0008,1290,6000.0,Fidan Aliyeva
PRG-0008,196,10000.0,Emin Suleymanov
PRG-0008,2117,6000.0,Fidan Aliyeva
PRG-0008,302,9000.0,Emin Suleymanov
PRG-0008,1761,5000.0,Aryna Siamashka
PRG-0008,3088,9000.0,Emin Suleymanov
PRG-0008,1701,10000.0,Adam Puzyna
PRG-0008,3069,3000.0,Andrea Fortuny
PRG-0008,2804,3000.0,Fidan Aliyeva
PRG-0008,1160,2000.0,Fidan Aliyeva
PRG-0017,1580,10000.0,Andrea Fortuny
PRG-0017,497,2000.0,Fidan Aliyeva
PRG-0017,1617,4000.0,Andrea Fortuny
PRG-0017,3009,9000.0,Adam Puzyna
PRG-0017,2441,7000.0,Emin Suleymanov
PRG-0017,973,9000.0,Aryna Siamashka
PRG-0017,366,9000.0,Fidan Aliyeva
PRG-0017,357,10000.0,Emin Suleymanov
PRG-0017,221,6000.0,Fidan Aliyeva
PRG-0017,186,6000.0,Andrea Fortuny
PRG-0017,3100,6000.0,Emin Suleymanov
PRG-0017,2331,5000.0,Adam Puzyna
PRG-0017,1234,9000.0,Fidan Aliyeva
PRG-0017,1859,9000.0,Aryna Siamashka
PRG-0017,2577,9000.0,Adam Puzyna
PRG-0017,2167,8000.0,Emin Suleymanov
PRG-0017,2938,10000.0,Adam Puzyna
PRG-0017,2114,3000.0,Adam Puzyna
PRG-0017,1836,6000.0,Fidan Aliyeva
PRG-0017,883,4000.0,Andrea Fortuny
PRG-0017,1232,10000.0,Adam Puzyna
PRG-0017,3255,8000.0,Adam Puzyna
PRG-0017,2319,7000.0,Aryna Siamashka
PRG-0017,1433,5000.0,Andrea Fortuny
PRG-0017,585,8000.0,Andrea Fortuny
PRG-0017,1382,6000.0,Adam Puzyna
PRG-0017,166,7000.0,Aryna Siamashka
PRG-0017,2247,2000.0,Fidan Aliyeva
PRG-0017,349,3000.0,Andrea Fortuny
PRG-0017,1122,8000.0,Emin Suleymanov
PRG-0017,625,6000.0,Emin Suleymanov
PRG-0017,955,3000.0,Andrea Fortuny
PRG-0017,1595,6000.0,Adam Puzyna
PRG-0017,2084,6000.0,Fidan Aliyeva
PRG-0017,1933,5000.0,Aryna Siamashka
PRG-0017,1545,6000.0,Emin Suleymanov
PRG-0017,866,4000.0,Emin Suleymanov
PRG-0017,2389,6000.0,Adam Puzyna
PRG-0017,2115,3000.0,Emin Suleymanov
PRG-0017,1046,3000.0,Aryna Siamashka
PRG-0017,1249,8000.0,Fidan Aliyeva
PRG-0017,2800,7000.0,Fidan Aliyeva
PRG-0017,1762,7000.0,Fidan Aliyeva
PRG-0017,993,5000.0,Aryna Siamashka
PRG-0017,3202,5000.0,Andrea Fortuny
PRG-0017,1469,5000.0,Emin Suleymanov
PRG-0017,1906,8000.0,Fidan Aliyeva
PRG-0017,1887,5000.0,Aryna Siamashka
PRG-0017,3332,3000.0,Adam Puzyna
PRG-0017,2817,10000.0,Fidan Aliyeva
PRG-0017,2230,10000.0,Aryna Siamashka
PRG-0017,2944,10000.0,Aryna Siamashka
PRG-0017,2437,10000.0,Aryna Siamashka
PRG-0017,3241,8000.0,Emin Suleymanov
PRG-0017,1110,5000.0,Emin Suleymanov
PRG-0017,3123,7000.0,Aryna Siamashka
PRG-0017,2200,7000.0,Andrea Fortuny
PRG-0017,930,9000.0,Aryna Siamashka
PRG-0017,195,10000.0,Adam Puzyna
PRG-0017,3243,9000.0,Fidan Aliyeva
PRG-0017,1354,10000.0,Adam Puzyna
PRG-0017,332,4000.0,Adam Puzyna
PRG-0017,2173,3000.0,Emin Suleymanov
PRG-0017,42,7000.0,Aryna Siamashka
PRG-0017,2304,4000.0,Aryna Siamashka
PRG-0017,2078,4000.0,Aryna Siamashka
PRG-0017,2942,9000.0,Adam Puzyna
PRG-0017,708,8000.0,Adam Puzyna
PRG-0017,1414,8000.0,Aryna Siamashka
PRG-0017,2554,3000.0,Aryna Siamashka
PRG-0017,1122,7000.0,Andrea Fortuny
PRG-0017,3454,6000.0,Andrea Fortuny
PRG-0017,1977,3000.0,Andrea Fortuny
PRG-0017,707,7000.0,Adam Puzyna
PRG-0017,724,4000.0,Fidan Aliyeva
PRG-0017,916,3000.0,Aryna Siamashka
PRG-0017,2764,5000.0,Aryna Siamashka
PRG-0017,2015,9000.0,Fidan Aliyeva
PRG-0017,1643,7000.0,Adam Puzyna
PRG-0017,2133,2000.0,Emin Suleymanov
PRG-0017,1213,9000.0,Fidan Aliyeva
PRG-0017,1931,9000.0,Andrea Fortuny
PRG-0017,2104,5000.0,Emin Suleymanov
PRG-0017,2798,5000.0,Emin Suleymanov
PRG-0017,365,4000.0,Fidan Aliyeva
PRG-0017,456,7000.0,Fidan Aliyeva
PRG-0017,2573,5000.0,Fidan Aliyeva
PRG-0017,3113,3000.0,Aryna Siamashka
PRG-0017,381,8000.0,Andrea Fortuny
PRG-0017,647,4000.0,Fidan Aliyeva
PRG-0017,2875,7000.0,Aryna Siamashka
PRG-0017,2578,3000.0,Emin Suleymanov
PRG-0017,970,2000.0,Aryna Siamashka
PRG-0017,1011,8000.0,Andrea Fortuny
PRG-0017,983,8000.0,Adam Puzyna
PRG-0017,2188,9000.0,Emin Suleymanov
PRG-0017,1003,9000.0,Adam Puzyna
PRG-0017,1388,2000.0,Adam Puzyna
PRG-0017,2572,6000.0,Aryna Siamashka
PRG-0017,2042,6000.0,Adam Puzyna
PRG-0017,2424,3000.0,Fidan Aliyeva
PRG-0017,2954,6000.0,Andrea Fortuny
PRG-0017,839,5000.0,Aryna Siamashka
PRG-0017,1320,7000.0,Emin Suleymanov
PRG-0017,2516,9000.0,Adam Puzyna
PRG-0017,1394,3000.0,Aryna Siamashka
PRG-0017,2677,7000.0,Adam Puzyna
PRG-0017,1926,9000.0,Andrea Fortuny
PRG-0017,799,7000.0,Aryna Siamashka
PRG-0017,1702,5000.0,Adam Puzyna
PRG-0017,1607,5000.0,Andrea Fortuny
PRG-0017,3440,2000.0,Aryna Siamashka
PRG-0017,2238,7000.0,Andrea Fortuny
PRG-0017,1821,5000.0,Emin Suleymanov
PRG-0017,2529,10000.0,Fidan Aliyeva
PRG-0017,2312,9000.0,Aryna Siamashka
PRG-0017,3004,7000.0,Andrea Fortuny
PRG-0018,155,4000.0,Adam Puzyna
PRG-0018,2837,5000.0,Adam Puzyna
PRG-0018,1290,3000.0,Emin Suleymanov
PRG-0018,179,3000.0,Andrea Fortuny
PRG-0018,2842,9000.0,Andrea Fortuny
PRG-0018,2671,6000.0,Aryna Siamashka
PRG-0018,889,4000.0,Andrea Fortuny
PRG-0018,2822,4000.0,Emin Suleymanov
PRG-0018,1832,6000.0,Emin Suleymanov
PRG-0018,1486,3000.0,Emin Suleymanov
PRG-0018,3235,4000.0,Andrea Fortuny
PRG-0018,938,4000.0,Adam Puzyna
PRG-0018,2518,7000.0,Fidan Aliyeva
PRG-0018,367,8000.0,Andrea Fortuny
PRG-0018,3155,6000.0,Andrea Fortuny
PRG-0018,1574,4000.0,Fidan Aliyeva
PRG-0018,451,6000.0,Aryna Siamashka
PRG-0018,3338,6000.0,Aryna Siamashka
PRG-0018,1084,10000.0,Andrea Fortuny
PRG-0018,1050,8000.0,Emin Suleymanov
PRG-0018,2031,3000.0,Fidan Aliyeva
PRG-0018,2474,9000.0,Aryna Siamashka
PRG-0018,549,10000.0,Adam Puzyna
PRG-0018,2710,5000.0,Fidan Aliyeva
PRG-0018,1123,7000.0,Aryna Siamashka
PRG-0018,2786,8000.0,Fidan Aliyeva
PRG-0018,2997,9000.0,Andrea Fortuny
PRG-0018,1264,8000.0,Adam Puzyna
PRG-0018,652,7000.0,Fidan Aliyeva
PRG-0018,250,4000.0,Fidan Aliyeva
PRG-0018,2979,2000.0,Emin Suleymanov
PRG-0018,3240,7000.0,Aryna Siamashka
PRG-0018,2515,6000.0,Fidan Aliyeva
PRG-0018,358,8000.0,Emin Suleymanov
PRG-0018,1771,6000.0,Fidan Aliyeva
PRG-0018,560,10000.0,Fidan Aliyeva
PRG-0018,1275,5000.0,Andrea Fortuny
PRG-0018,1752,2000.0,Andrea Fortuny
PRG-0018,2384,6000.0,Adam Puzyna
PRG-0018,857,8000.0,Andrea Fortuny
PRG-0018,2050,8000.0,Fidan Aliyeva
PRG-0018,1969,5000.0,Andrea Fortuny
PRG-0018,1702,2000.0,Adam Puzyna
PRG-0018,2172,8000.0,Emin Suleymanov
PRG-0018,2774,4000.0,Aryna Siamashka
PRG-0018,384,4000.0,Adam Puzyna
PRG-0018,2465,4000.0,Emin Suleymanov
PRG-0018,1888,6000.0,Aryna Siamashka
PRG-0018,1283,7000.0,Aryna Siamashka
PRG-0018,2888,3000.0,Aryna Siamashka
PRG-0018,3338,6000.0,Andrea Fortuny
PRG-0018,1604,6000.0,Adam Puzyna
PRG-0018,48,10000.0,Emin Suleymanov
PRG-0018,3158,5000.0,Aryna Siamashka
PRG-0018,1407,9000.0,Fidan Aliyeva
PRG-0018,318,6000.0,Emin Suleymanov
PRG-0018,3156,3000.0,Emin Suleymanov
PRG-0018,731,4000.0,Andrea Fortuny
PRG-0018,2408,2000.0,Emin Suleymanov
PRG-0018,1512,9000.0,Fidan Aliyeva
PRG-0018,3057,4000.0,Adam Puzyna
PRG-0018,1985,10000.0,Fidan Aliyeva
PRG-0018,218,10000.0,Andrea Fortuny
